accident_key,incident_id,incident_date,day_of_week,month,year,quarter,driver_age,driver_gender,road_conditions,weather_conditions,track,vehicle_type,vehicle_make,vehicle_model,accident_severity,number_of_vehicles,number_of_fatalities,is_weekend,season,age_group
1168,1168,2023-07-09,Sunday,7.0,2023.0,3.0,38.0,Female,Muddy,Storm,Ruta-Litoral,Van,Volkswagen,Model A,CRITICAL,7,2,True,Summer,Middle-aged
1169,1169,12/09/2021,,,,,54.0,Other,Dry,Windy,Viaducto-Oriental,Motorcycle,Ford,Model A,minor,5,3,False,,Senior
1170,1170,2023-05-18,Thursday,5.0,2023.0,2.0,,Male,icy,sunny,MX-85,Truck,BMW,Model D,Serious,5,0,False,Spring,
1171,1171,10/31/2024,,,,,40.0,Male,ICY,Rain,Route-3,SUV,Mercedes,Model H,Serious,5,0,False,,Middle-aged
1172,1172,05-03-2024,,,,,71.0,Female,dry,Clear,Corredor-Industrial,Pickup,Toyota,Model D,serious,2,2,False,,Elderly
1173,1173,2021-05-18,Tuesday,5.0,2021.0,2.0,21.0,Female,DRY,Rain,Ring-Road,SUV,Chevrolet,Model D,Serious,2,3,False,Spring,Young
1174,1174,14/02/2024,,,,,82.0,Other,DRY,Rain,Bypass-Norte,Motorcycle,Hyundai,Model G,serious,3,1,False,,Elderly
1175,1175,07/20/2022,,,,,70.0,Other,ICY,Fog,Periferico-Sur,Motorcycle,Volkswagen,Model F,SERIOUS,1,2,False,,Elderly
1176,1176,12/05/2024,,,,,49.0,Male,dry,snow,Ruta-Del-Sol,Van,Hyundai,Model A,Minor,5,5,False,,Middle-aged
1177,1177,2023-04-29,Saturday,4.0,2023.0,2.0,,Female,wet,Storm,Ruta-Del-Sol,Truck,Nissan,Model C,Serious,6,4,True,Spring,
1178,1178,03-06-2024,,,,,65.0,Other,ICY,storm,Bypass-Norte,Pickup,Mercedes,Model G,Critical,1,3,False,,Senior
1179,1179,05/08/2021,,,,,,Male,Icy,Clear,Highway-57,Sedan,Ford,Model C,minor,6,1,False,,
1180,1180,08-09-2022,,,,,67.0,Male,DRY,Snow,Ring-Road,Truck,Nissan,Model E,critical,1,3,False,,Elderly
1181,1181,06/25/2022,,,,,38.0,Other,ICY,fog,MX-85,Truck,Toyota,Model E,Minor,3,2,False,,Middle-aged
1182,1182,2021-03-18,Thursday,3.0,2021.0,1.0,48.0,Female,Muddy,rain,MX-40,Truck,Hyundai,Model C,minor,5,2,False,Spring,Middle-aged
1183,1183,2023-04-06,Thursday,4.0,2023.0,2.0,,Male,Muddy,storm,Carretera-45,Pickup,Chevrolet,Model C,MINOR,5,3,False,Spring,
1184,1184,31/05/2024,,,,,59.0,Female,Muddy,Sunny,Autopista-1,Sedan,Audi,Model A,CRITICAL,4,0,False,,Senior
1185,1185,22/03/2023,,,,,,Female,DRY,Sunny,Ring-Road,Sedan,Mercedes,Model E,SERIOUS,6,3,False,,
1186,1186,2022-05-02,Monday,5.0,2022.0,2.0,,Female,Icy,Fog,Circuito-Interior,Truck,BMW,Model F,Serious,1,3,False,Spring,
1187,1187,09/01/2023,,,,,,Other,DRY,Windy,Carretera-45,Motorcycle,Hyundai,Model G,critical,1,5,False,,
1188,1188,09-13-2022,,,,,74.0,Female,Muddy,windy,Autopista-2,Motorcycle,Mercedes,Model B,MINOR,8,11,False,,Elderly
1189,1189,2024-11-03,Sunday,11.0,2024.0,4.0,77.0,Other,WET,Fog,Ruta-Centro,Sedan,Toyota,Model E,CRITICAL,8,1,True,Fall,Elderly
1190,1190,2022-04-12,Tuesday,4.0,2022.0,2.0,60.0,Other,Dry,Sunny,Ruta-Litoral,Sedan,Toyota,Model D,Serious,2,4,False,Spring,Senior
1191,1191,27/06/2023,,,,,49.0,Other,ICY,Rain,Highway-85,Motorcycle,Ford,Model F,Minor,4,0,False,,Middle-aged
1192,1192,04/05/2023,,,,,18.0,Other,dry,Cloudy,Bypass-Norte,Bus,Mercedes,Model F,SERIOUS,7,3,False,,Young
1193,1193,2023-06-24,Saturday,6.0,2023.0,2.0,70.0,Male,ICY,windy,Ruta-Del-Sol,Car,Volkswagen,Model B,SERIOUS,8,0,True,Summer,Elderly
1194,1194,04-14-2023,,,,,67.0,Male,DRY,snow,Viaducto-Oriental,SUV,Hyundai,Model D,SERIOUS,7,5,False,,Elderly
1195,1195,26/04/2021,,,,,,Male,ICY,Clear,Ruta-Centro,Motorcycle,Audi,Model E,CRITICAL,2,3,False,,
1196,1196,30/09/2022,,,,,33.0,Female,ICY,Fog,Autopista-2,Bus,Toyota,Model G,Minor,2,1,False,,Adult
1197,1197,10/12/2023,,,,,21.0,Other,ICY,Sunny,Highway-85,Truck,Chevrolet,Model C,Critical,2,2,False,,Young
1198,1198,30/01/2022,,,,,25.0,Male,muddy,Sunny,Viaducto-Oriental,Car,Mercedes,Model E,minor,6,4,False,,Young
1199,1199,2021-04-29,Thursday,4.0,2021.0,2.0,23.0,Male,Muddy,Windy,MX-40,Motorcycle,Chevrolet,Model A,serious,6,4,False,Spring,Young
1200,1200,2023-07-24,Monday,7.0,2023.0,3.0,83.0,Male,Wet,rain,Route-2,Motorcycle,Chevrolet,Model G,serious,3,1,False,Summer,Elderly
1201,1201,09/01/2023,,,,,33.0,Female,WET,Windy,Ruta-Centro,Pickup,Volkswagen,Model A,critical,3,5,False,,Adult
1202,1202,08/09/2023,,,,,,Other,ICY,Snow,MX-40,Sedan,Hyundai,Model D,MINOR,2,3,False,,
1203,1203,2021-03-04,Thursday,3.0,2021.0,1.0,32.0,Male,muddy,rain,MX-40,Van,Volkswagen,Model G,CRITICAL,4,4,False,Spring,Adult
1204,1204,29/09/2023,,,,,61.0,Female,muddy,Rain,Viaducto-Oriental,Pickup,Audi,Model D,serious,1,5,False,,Senior
1205,1205,30/08/2023,,,,,,Female,muddy,Windy,Route-3,SUV,Hyundai,Model C,serious,6,2,False,,
1206,1206,01/12/2021,,,,,,Female,WET,sunny,Corredor-Industrial,Van,Volkswagen,Model E,MINOR,4,5,False,,
1207,1207,2024-11-11,Monday,11.0,2024.0,4.0,60.0,Male,Muddy,sunny,Ruta-Litoral,Van,Mercedes,Model G,SERIOUS,5,0,False,Fall,Senior
1208,1208,26/02/2021,,,,,80.0,Male,Wet,Snow,Bypass-Norte,Sedan,Hyundai,Model D,serious,6,4,False,,Elderly
1209,1209,17/03/2024,,,,,61.0,Male,icy,Cloudy,Route-3,Van,Toyota,Model D,Minor,6,2,False,,Senior
1210,1210,03/30/2022,,,,,75.0,Male,Dry,rain,Ruta-Del-Sol,Pickup,Ford,Model F,minor,3,16,False,,Elderly
1211,1211,04-19-2023,,,,,22.0,Female,icy,Storm,Autopista-1,Car,Honda,Model A,MINOR,1,2,False,,Young
1212,1212,2024-10-29,Tuesday,10.0,2024.0,4.0,54.0,Female,Muddy,Rain,Ruta-Litoral,SUV,Mercedes,Model F,MINOR,1,0,False,Fall,Senior
1213,1213,09/28/2021,,,,,,Male,DRY,windy,Corredor-Industrial,Van,Chevrolet,Model D,serious,8,2,False,,
1214,1214,06-01-2022,,,,,55.0,Other,Icy,Snow,Viaducto-Oriental,Car,Nissan,Model D,Minor,7,3,False,,Senior
1215,1215,23/12/2024,,,,,57.0,Female,icy,Storm,Periferico-Sur,Bus,Hyundai,Model A,Serious,7,2,False,,Senior
1216,1216,02/11/2023,,,,,55.0,Other,WET,windy,Ruta-Litoral,Car,Audi,Model G,MINOR,7,4,False,,Senior
1217,1217,09/11/2022,,,,,,Female,Wet,Clear,Route-2,SUV,Mercedes,Model H,minor,7,5,False,,
1218,1218,2021-07-29,Thursday,7.0,2021.0,3.0,55.0,Male,Muddy,sunny,Ruta-Del-Sol,Sedan,Ford,Model D,Critical,5,2,False,Summer,Senior
1219,1219,09/18/2024,,,,,47.0,Female,WET,Cloudy,Route-1,Motorcycle,Ford,Model E,critical,5,2,False,,Middle-aged
1220,1220,01/05/2024,,,,,,Female,DRY,Sunny,MX-40,Pickup,Mercedes,Model G,SERIOUS,6,0,False,,
1221,1221,10/08/2021,,,,,,Male,Dry,cloudy,Route-3,Motorcycle,Ford,Model A,minor,2,4,False,,
1222,1222,07/21/2022,,,,,51.0,Male,Muddy,Fog,Periferico-Sur,Bus,Honda,Model G,SERIOUS,3,3,False,,Senior
1223,1223,12/27/2024,,,,,84.0,Female,dry,cloudy,Ruta-Del-Sol,Van,BMW,Model B,CRITICAL,3,3,False,,Elderly
1224,1224,11-26-2023,,,,,39.0,Female,Icy,storm,Periferico-Sur,Sedan,Mercedes,Model G,minor,7,2,False,,Middle-aged
1225,1225,13/05/2024,,,,,82.0,Other,Dry,Cloudy,Highway-57,SUV,BMW,Model E,Serious,6,3,False,,Elderly
1226,1226,10-14-2021,,,,,80.0,Female,Wet,windy,Viaducto-Oriental,Truck,Hyundai,Model D,critical,8,1,False,,Elderly
1227,1227,16/06/2022,,,,,79.0,Male,Icy,Cloudy,Ring-Road,Van,Nissan,Model H,SERIOUS,4,0,False,,Elderly
1228,1228,03-14-2021,,,,,,Female,DRY,sunny,MX-40,Truck,Nissan,Model D,critical,2,5,False,,
1229,1229,04/12/2022,,,,,128.0,Other,icy,Snow,Bypass-Norte,Pickup,Hyundai,Model E,SERIOUS,6,5,False,,
1230,1230,12-31-2023,,,,,46.0,Female,WET,windy,Route-1,Car,Hyundai,Model F,Critical,2,2,False,,Middle-aged
1231,1231,01-05-2023,,,,,,Male,muddy,Sunny,Ruta-Del-Sol,Pickup,Mercedes,Model E,Critical,2,0,False,,
1232,1232,2024-02-18,Sunday,2.0,2024.0,1.0,33.0,Male,ICY,Windy,MX-85,Bus,Hyundai,Model C,SERIOUS,2,5,True,Winter,Adult
1233,1233,07-19-2021,,,,,76.0,Male,Muddy,cloudy,Ruta-Litoral,Bus,Volkswagen,Model D,minor,6,4,False,,Elderly
1234,1234,19/02/2024,,,,,19.0,Other,ICY,clear,Ruta-Del-Sol,Motorcycle,Honda,Model C,Serious,7,2,False,,Young
1235,1235,10/24/2024,,,,,85.0,Other,Icy,snow,Route-1,Sedan,Ford,Model H,CRITICAL,3,5,False,,Elderly
1236,1236,03/04/2022,,,,,64.0,Male,DRY,storm,Route-1,SUV,Mercedes,Model D,MINOR,3,5,False,,Senior
1237,1237,11/10/2022,,,,,30.0,Other,Dry,Rain,Autopista-2,Sedan,Mercedes,Model H,CRITICAL,7,4,False,,Adult
1238,1238,08/30/2021,,,,,52.0,Female,wet,Clear,Circuito-Interior,Truck,Volkswagen,Model D,minor,2,0,False,,Senior
1239,1239,2024-06-25,Tuesday,6.0,2024.0,2.0,28.0,Male,Wet,snow,Route-3,Sedan,Mercedes,Model E,Minor,4,0,False,Summer,Adult
1240,1240,02/03/2022,,,,,84.0,Other,ICY,clear,MX-40,SUV,Hyundai,Model B,Critical,1,2,False,,Elderly
1241,1241,09/04/2022,,,,,,Male,Dry,clear,Corredor-Industrial,SUV,Ford,Model F,Serious,6,5,False,,
1242,1242,02-15-2022,,,,,49.0,Female,Muddy,Clear,Route-1,Bus,Hyundai,Model C,critical,1,5,False,,Middle-aged
1243,1243,2023-07-27,Thursday,7.0,2023.0,3.0,,Other,icy,sunny,MX-85,Truck,Mercedes,Model H,CRITICAL,8,1,False,Summer,
1244,1244,01/05/2022,,,,,52.0,Other,Icy,fog,MX-85,Motorcycle,Honda,Model G,critical,7,0,False,,Senior
1245,1245,29/12/2021,,,,,42.0,Other,Wet,Clear,Autopista-1,Sedan,Audi,Model H,serious,4,3,False,,Middle-aged
1246,1246,07/15/2023,,,,,34.0,Other,WET,Snow,MX-85,Motorcycle,Mercedes,Model E,Critical,6,2,False,,Adult
1247,1247,11/21/2021,,,,,47.0,Female,icy,Storm,Autopista-2,Motorcycle,Mercedes,Model F,minor,7,0,False,,Middle-aged
1248,1248,12/06/2024,,,,,,Male,icy,Sunny,Ruta-Del-Sol,Sedan,Toyota,Model E,minor,2,3,False,,
1249,1249,29/05/2023,,,,,30.0,Female,ICY,Clear,Autopista-1,Pickup,BMW,Model H,Critical,3,2,False,,Adult
1250,1250,03-19-2021,,,,,58.0,Other,icy,Fog,Corredor-Industrial,Motorcycle,Mercedes,Model C,serious,1,4,False,,Senior
1251,1251,10/22/2022,,,,,79.0,Male,Wet,sunny,MX-85,SUV,Mercedes,Model H,Serious,5,3,False,,Elderly
1252,1252,09/01/2021,,,,,,Male,WET,rain,MX-40,Truck,Audi,Model D,MINOR,5,2,False,,
1253,1253,21/11/2024,,,,,,Female,WET,cloudy,Route-3,Bus,Volkswagen,Model E,critical,4,3,False,,
1254,1254,07/30/2021,,,,,,Other,WET,Snow,Periferico-Sur,Truck,Volkswagen,Model G,Serious,2,10,False,,
1255,1255,04/04/2021,,,,,80.0,Female,wet,Clear,Circuito-Interior,Van,BMW,Model H,CRITICAL,8,2,False,,Elderly
1256,1256,02/12/2023,,,,,175.0,Female,Wet,Sunny,Ring-Road,Van,Honda,Model A,critical,1,4,False,,
1257,1257,07/11/2024,,,,,74.0,Male,muddy,cloudy,Highway-57,Motorcycle,BMW,Model H,serious,2,0,False,,Elderly
1258,1258,01/10/2023,,,,,76.0,Other,Icy,clear,Highway-85,Bus,Mercedes,Model G,CRITICAL,1,0,False,,Elderly
1259,1259,2023-04-07,Friday,4.0,2023.0,2.0,70.0,Male,WET,Windy,Circuito-Interior,Motorcycle,Volkswagen,Model G,minor,4,2,False,Spring,Elderly
1260,1260,05/04/2022,,,,,40.0,Other,wet,windy,MX-40,Car,Volkswagen,Model B,MINOR,4,1,False,,Middle-aged
1261,1261,14/02/2021,,,,,54.0,Male,DRY,sunny,Ruta-Del-Sol,Truck,Chevrolet,Model B,MINOR,8,5,False,,Senior
1262,1262,01/21/2023,,,,,49.0,Female,Muddy,Storm,Highway-85,Motorcycle,Volkswagen,Model B,Minor,5,0,False,,Middle-aged
1263,1263,08/04/2024,,,,,82.0,Other,Icy,Sunny,Route-2,Truck,Honda,Model D,SERIOUS,2,4,False,,Elderly
1264,1264,04/09/2021,,,,,41.0,Male,Wet,rain,Corredor-Industrial,Truck,Volkswagen,Model H,minor,6,2,False,,Middle-aged
1265,1265,2024-11-13,Wednesday,11.0,2024.0,4.0,83.0,Male,Wet,sunny,Ruta-Del-Sol,Van,Hyundai,Model B,serious,5,0,False,Fall,Elderly
1266,1266,06/29/2023,,,,,26.0,Other,ICY,storm,Route-1,Truck,BMW,Model A,serious,2,2,False,,Adult
1267,1267,2021-11-10,Wednesday,11.0,2021.0,4.0,30.0,Other,muddy,fog,Bypass-Norte,Van,Toyota,Model F,MINOR,5,1,False,Fall,Adult
1268,1268,05/11/2024,,,,,41.0,Female,muddy,Fog,Viaducto-Oriental,SUV,Hyundai,Model H,SERIOUS,6,5,False,,Middle-aged
1269,1269,2024-09-17,Tuesday,9.0,2024.0,3.0,,Male,ICY,Cloudy,Viaducto-Oriental,Van,BMW,Model F,serious,3,4,False,Fall,
1270,1270,12/02/2023,,,,,,Other,Icy,snow,Route-2,Motorcycle,Audi,Model E,MINOR,3,2,False,,
1271,1271,08/03/2021,,,,,,Female,wet,Clear,Ring-Road,Pickup,Mercedes,Model C,Critical,8,3,False,,
1272,1272,08-06-2021,,,,,85.0,Female,Wet,windy,Ruta-Del-Sol,Motorcycle,Hyundai,Model B,Serious,3,3,False,,Elderly
1273,1273,08/12/2023,,,,,44.0,Other,Muddy,storm,Corredor-Industrial,Pickup,Toyota,Model E,critical,3,3,False,,Middle-aged
1274,1274,20/04/2023,,,,,38.0,Male,Muddy,Snow,Bypass-Norte,Truck,Honda,Model D,critical,7,4,False,,Middle-aged
1275,1275,10/14/2023,,,,,,Male,DRY,Windy,MX-40,SUV,Honda,Model C,CRITICAL,1,3,False,,
1276,1276,2022-04-26,Tuesday,4.0,2022.0,2.0,38.0,Female,Icy,clear,Bypass-Norte,Pickup,Ford,Model H,serious,7,20,False,Spring,Middle-aged
1277,1277,2024-10-07,Monday,10.0,2024.0,4.0,84.0,Male,DRY,Sunny,Carretera-45,Sedan,Ford,Model A,Serious,7,4,False,Fall,Elderly
1278,1278,08/15/2021,,,,,71.0,Female,wet,Clear,MX-85,SUV,BMW,Model G,SERIOUS,8,5,False,,Elderly
1279,1279,04/07/2021,,,,,51.0,Male,Icy,cloudy,Corredor-Industrial,Truck,Volkswagen,Model F,serious,7,2,False,,Senior
1280,1280,07/27/2021,,,,,56.0,Female,Icy,fog,Route-3,Pickup,Audi,Model C,Serious,3,3,False,,Senior
1281,1281,30/08/2022,,,,,63.0,Female,Icy,fog,Ruta-Centro,SUV,Volkswagen,Model B,MINOR,6,5,False,,Senior
1282,1282,12/24/2021,,,,,57.0,Female,Muddy,fog,Route-1,Truck,Honda,Model C,Serious,8,2,False,,Senior
1283,1283,10/18/2024,,,,,71.0,Other,WET,Cloudy,Route-2,Bus,BMW,Model A,SERIOUS,8,4,False,,Elderly
1284,1284,2021-04-04,Sunday,4.0,2021.0,2.0,,Male,icy,Storm,MX-85,Car,Mercedes,Model B,Minor,4,1,True,Spring,
1285,1285,11/10/2021,,,,,70.0,Other,ICY,Rain,Autopista-1,Van,BMW,Model D,critical,8,4,False,,Elderly
1286,1286,01/03/2023,,,,,76.0,Female,Muddy,Clear,Route-1,Van,Chevrolet,Model C,Minor,4,4,False,,Elderly
1287,1287,10/07/2021,,,,,145.0,Male,Wet,Cloudy,Route-2,Pickup,Volkswagen,Model G,Critical,8,0,False,,
1288,1288,08/22/2021,,,,,,Other,WET,Cloudy,Autopista-1,Car,Audi,Model F,Critical,1,5,False,,
1289,1289,03/01/2023,,,,,65.0,Female,Dry,Cloudy,Circuito-Interior,Bus,Hyundai,Model F,Serious,3,0,False,,Senior
1290,1290,2021-12-08,Wednesday,12.0,2021.0,4.0,,Male,wet,Fog,Ruta-Litoral,Car,BMW,Model G,CRITICAL,8,2,False,Winter,
1291,1291,11-26-2024,,,,,43.0,Male,icy,Snow,Bypass-Norte,Truck,Honda,Model B,Serious,3,3,False,,Middle-aged
1292,1292,08-01-2021,,,,,74.0,Female,wet,sunny,Ruta-Litoral,Motorcycle,Audi,Model A,MINOR,3,0,False,,Elderly
1293,1293,10-21-2024,,,,,49.0,Female,Icy,storm,Ruta-Litoral,Sedan,BMW,Model A,CRITICAL,5,0,False,,Middle-aged
1294,1294,2024-06-06,Thursday,6.0,2024.0,2.0,,Female,Wet,Storm,Ruta-Centro,Motorcycle,Audi,Model D,Serious,8,2,False,Summer,
1295,1295,11-02-2024,,,,,78.0,Male,ICY,clear,Highway-57,Van,Volkswagen,Model F,serious,2,3,False,,Elderly
1296,1296,17/09/2023,,,,,67.0,Other,icy,storm,Bypass-Norte,Motorcycle,Chevrolet,Model D,Serious,5,1,False,,Elderly
1297,1297,23/04/2023,,,,,80.0,Other,muddy,cloudy,Bypass-Norte,Pickup,Hyundai,Model E,minor,2,4,False,,Elderly
1298,1298,09-03-2024,,,,,,Other,wet,windy,Ruta-Litoral,Van,Hyundai,Model F,serious,3,1,False,,
1299,1299,26/03/2024,,,,,25.0,Other,icy,storm,Periferico-Sur,SUV,Audi,Model B,serious,3,5,False,,Young
1300,1300,10-03-2024,,,,,,Female,WET,storm,Ruta-Centro,Motorcycle,BMW,Model D,SERIOUS,5,4,False,,
1301,1301,2024-06-20,Thursday,6.0,2024.0,2.0,65.0,Other,Dry,Clear,Ruta-Del-Sol,Motorcycle,Nissan,Model G,MINOR,5,1,False,Summer,Senior
1302,1302,09-17-2024,,,,,78.0,Male,icy,rain,Periferico-Sur,Motorcycle,Audi,Model E,Minor,2,2,False,,Elderly
1303,1303,08/06/2024,,,,,,Male,DRY,Windy,Carretera-45,Car,Ford,Model D,serious,4,4,False,,
1304,1304,2024-06-09,Sunday,6.0,2024.0,2.0,70.0,Other,ICY,Storm,Ring-Road,Truck,Hyundai,Model G,CRITICAL,2,2,True,Summer,Elderly
1305,1305,08/10/2024,,,,,56.0,Other,Icy,Rain,Route-1,Van,BMW,Model G,minor,5,2,False,,Senior
1306,1306,13/10/2023,,,,,74.0,Female,Dry,Sunny,Ruta-Del-Sol,SUV,Audi,Model E,SERIOUS,6,5,False,,Elderly
1307,1307,04/10/2023,,,,,,Other,Muddy,cloudy,Autopista-2,Van,Nissan,Model D,SERIOUS,5,2,False,,
1308,1308,2022-07-24,Sunday,7.0,2022.0,3.0,51.0,Other,Icy,clear,MX-40,Bus,Chevrolet,Model A,serious,6,4,True,Summer,Senior
1309,1309,02/04/2022,,,,,20.0,Female,Icy,Windy,Autopista-1,Bus,BMW,Model E,Minor,1,5,False,,Young
1310,1310,2022-04-27,Wednesday,4.0,2022.0,2.0,,Female,icy,cloudy,Carretera-45,Bus,Audi,Model B,Critical,5,1,False,Spring,
1311,1311,29/06/2023,,,,,58.0,Female,WET,Sunny,Circuito-Interior,Motorcycle,Hyundai,Model D,Critical,1,2,False,,Senior
1312,1312,18/10/2023,,,,,75.0,Other,Dry,snow,Bypass-Norte,Van,Hyundai,Model D,CRITICAL,4,1,False,,Elderly
1313,1313,16/10/2023,,,,,59.0,Other,Muddy,Windy,Carretera-45,Van,Chevrolet,Model D,MINOR,2,2,False,,Senior
1314,1314,04/07/2023,,,,,60.0,Male,Dry,Snow,Highway-85,Pickup,Hyundai,Model G,serious,6,0,False,,Senior
1315,1315,07/06/2021,,,,,,Female,Dry,Cloudy,Autopista-1,Van,Mercedes,Model C,minor,2,5,False,,
1316,1316,11/08/2023,,,,,20.0,Female,Wet,Rain,Ring-Road,Car,Toyota,Model A,minor,1,2,False,,Young
1317,1317,30/11/2022,,,,,,Male,muddy,windy,Ring-Road,Van,Audi,Model C,Minor,6,4,False,,
1318,1318,02/04/2022,,,,,80.0,Female,DRY,clear,Corredor-Industrial,Pickup,Mercedes,Model E,Critical,2,3,False,,Elderly
1319,1319,06/23/2024,,,,,25.0,Male,dry,Clear,Route-2,Bus,BMW,Model A,MINOR,5,4,False,,Young
1320,1320,2023-07-16,Sunday,7.0,2023.0,3.0,20.0,Male,icy,Snow,MX-40,Sedan,Nissan,Model G,critical,3,3,True,Summer,Young
1321,1321,2024-09-11,Wednesday,9.0,2024.0,3.0,82.0,Male,DRY,storm,Route-1,SUV,Chevrolet,Model D,Minor,1,1,False,Fall,Elderly
1322,1322,12-01-2022,,,,,80.0,Other,wet,clear,Autopista-2,Car,Ford,Model F,MINOR,2,4,False,,Elderly
1323,1323,01/27/2024,,,,,26.0,Female,Dry,Rain,Ruta-Centro,Car,BMW,Model A,Critical,1,2,False,,Adult
1324,1324,12-03-2021,,,,,32.0,Male,WET,Rain,Route-2,Truck,Chevrolet,Model B,Serious,7,0,False,,Adult
1325,1325,2023-04-19,Wednesday,4.0,2023.0,2.0,29.0,Male,Icy,Storm,Carretera-45,Sedan,Chevrolet,Model F,CRITICAL,1,3,False,Spring,Adult
1326,1326,2024-06-05,Wednesday,6.0,2024.0,2.0,42.0,Other,dry,rain,Ring-Road,Pickup,Mercedes,Model H,minor,6,1,False,Summer,Middle-aged
1327,1327,05/09/2021,,,,,73.0,Female,Icy,Storm,Highway-85,Bus,Mercedes,Model E,MINOR,7,5,False,,Elderly
1328,1328,26/07/2023,,,,,37.0,Male,wet,Clear,Ruta-Del-Sol,Motorcycle,Hyundai,Model A,MINOR,8,5,False,,Middle-aged
1329,1329,2022-11-24,Thursday,11.0,2022.0,4.0,61.0,Male,WET,rain,MX-85,SUV,Ford,Model B,SERIOUS,6,0,False,Fall,Senior
1330,1330,2023-04-29,Saturday,4.0,2023.0,2.0,73.0,Female,Icy,Fog,MX-85,Truck,Toyota,Model C,SERIOUS,3,3,True,Spring,Elderly
1331,1331,07-20-2024,,,,,55.0,Female,ICY,snow,Autopista-1,Van,Hyundai,Model G,Serious,7,3,False,,Senior
1332,1332,07/12/2023,,,,,,Male,Icy,cloudy,Viaducto-Oriental,Truck,Audi,Model H,MINOR,8,3,False,,
1333,1333,2023-10-19,Thursday,10.0,2023.0,4.0,148.0,Female,ICY,cloudy,Ruta-Del-Sol,Truck,Toyota,Model A,MINOR,5,0,False,Fall,
1334,1334,10/04/2021,,,,,46.0,Other,Muddy,storm,Circuito-Interior,Car,Hyundai,Model G,MINOR,1,3,False,,Middle-aged
1335,1335,04-13-2024,,,,,76.0,Male,icy,cloudy,Ring-Road,Pickup,Toyota,Model C,MINOR,2,3,False,,Elderly
1336,1336,29/12/2021,,,,,63.0,Male,wet,Windy,MX-85,Bus,Toyota,Model G,Serious,4,5,False,,Senior
1337,1337,2021-09-20,Monday,9.0,2021.0,3.0,37.0,Female,Dry,Rain,Periferico-Sur,Van,Chevrolet,Model E,Minor,1,2,False,Fall,Middle-aged
1338,1338,09/08/2024,,,,,,Female,Dry,sunny,Autopista-2,Van,Hyundai,Model C,Critical,8,2,False,,
1339,1339,02-27-2023,,,,,,Female,Wet,Cloudy,Highway-57,Sedan,Chevrolet,Model H,critical,1,4,False,,
1340,1340,05-24-2022,,,,,23.0,Male,WET,snow,Carretera-45,Car,Hyundai,Model G,MINOR,3,0,False,,Young
1341,1341,17/07/2023,,,,,26.0,Other,ICY,storm,Circuito-Interior,Car,Toyota,Model H,minor,5,1,False,,Adult
1342,1342,05/18/2024,,,,,47.0,Other,muddy,Fog,Viaducto-Oriental,Motorcycle,Ford,Model B,serious,4,2,False,,Middle-aged
1343,1343,07/12/2024,,,,,38.0,Male,ICY,cloudy,Autopista-2,Motorcycle,Toyota,Model C,Critical,7,3,False,,Middle-aged
1344,1344,08/02/2024,,,,,45.0,Male,Icy,storm,Autopista-2,Car,Hyundai,Model A,Minor,7,3,False,,Middle-aged
1345,1345,07-02-2024,,,,,176.0,Female,Icy,sunny,MX-40,SUV,Chevrolet,Model E,Critical,7,22,False,,
1346,1346,09-29-2021,,,,,,Male,wet,Clear,Bypass-Norte,SUV,Volkswagen,Model E,Critical,8,0,False,,
1347,1347,10-29-2023,,,,,146.0,Male,WET,Sunny,Autopista-2,Motorcycle,Ford,Model H,Critical,6,4,False,,
1348,1348,12-23-2022,,,,,69.0,Female,dry,sunny,Corredor-Industrial,Sedan,Volkswagen,Model G,minor,6,5,False,,Elderly
1349,1349,12-25-2024,,,,,,Female,Wet,Snow,Highway-85,Bus,Nissan,Model C,serious,2,0,False,,
1350,1350,09/08/2022,,,,,33.0,Male,Icy,sunny,Periferico-Sur,Bus,Ford,Model B,CRITICAL,4,0,False,,Adult
1351,1351,27/01/2021,,,,,,Other,DRY,rain,MX-40,Sedan,BMW,Model H,Minor,7,3,False,,
1352,1352,2021-10-25,Monday,10.0,2021.0,4.0,,Male,Wet,windy,Circuito-Interior,SUV,Mercedes,Model G,Serious,6,5,False,Fall,
1353,1353,2021-04-26,Monday,4.0,2021.0,2.0,33.0,Female,DRY,Clear,Carretera-45,Pickup,Audi,Model H,minor,8,0,False,Spring,Adult
1354,1354,11/26/2021,,,,,,Female,ICY,Sunny,Viaducto-Oriental,Bus,Honda,Model F,SERIOUS,2,3,False,,
1355,1355,08/05/2021,,,,,,Other,icy,fog,Carretera-45,Motorcycle,Hyundai,Model E,MINOR,5,1,False,,
1356,1356,2024-01-14,Sunday,1.0,2024.0,1.0,63.0,Other,Dry,Fog,Carretera-45,Car,Audi,Model H,CRITICAL,2,2,True,Winter,Senior
1357,1357,2023-07-16,Sunday,7.0,2023.0,3.0,42.0,Male,WET,Sunny,Ring-Road,Bus,Toyota,Model C,minor,6,0,True,Summer,Middle-aged
1358,1358,10-15-2024,,,,,,Female,Wet,rain,Viaducto-Oriental,Van,Hyundai,Model C,MINOR,3,5,False,,
1359,1359,02-24-2024,,,,,,Female,Dry,rain,Autopista-1,Truck,BMW,Model D,SERIOUS,8,5,False,,
1360,1360,11-26-2024,,,,,83.0,Male,icy,Sunny,Periferico-Sur,Pickup,Volkswagen,Model H,critical,3,4,False,,Elderly
