accident_key,incident_id,incident_date,day_of_week,month,year,quarter,driver_age,driver_gender,road_conditions,weather_conditions,vehicle_type,vehicle_make,vehicle_model,accident_severity,number_of_vehicles,number_of_fatalities,is_weekend,season,age_group
1007,1007,21/10/2023,,,,,64.0,Female,Icy,fog,Van,Chevrolet,Model G,minor,2,0,False,,Senior
1008,1008,01/25/2021,,,,,69.0,Female,WET,Cloudy,Truck,Volkswagen,Model B,Critical,3,0,False,,Elderly
1009,1009,03/10/2024,,,,,25.0,Female,Wet,Rain,Sedan,Audi,Model F,SERIOUS,7,2,False,,Young
1010,1010,08/23/2023,,,,,,Male,wet,rain,Car,Volkswagen,Model D,Critical,6,3,False,,
1011,1011,2021-05-19,Wednesday,5.0,2021.0,2.0,52.0,Female,WET,Sunny,Motorcycle,BMW,Model C,minor,3,0,False,Spring,Senior
1012,1012,2022-03-18,Friday,3.0,2022.0,1.0,,Other,muddy,Clear,Bus,Nissan,Model B,SERIOUS,5,0,False,Spring,
1013,1013,04/05/2021,,,,,43.0,Male,Icy,windy,Motorcycle,Chevrolet,Model F,Serious,5,4,False,,Middle-aged
1014,1014,08/10/2022,,,,,18.0,Female,wet,rain,Sedan,Audi,Model G,SERIOUS,2,5,False,,Young
1015,1015,12/08/2024,,,,,33.0,Female,DRY,Sunny,Car,Nissan,Model D,CRITICAL,4,4,False,,Adult
1016,1016,09/11/2021,,,,,29.0,Male,dry,cloudy,Pickup,Volkswagen,Model B,Minor,6,5,False,,Adult
1017,1017,11/14/2023,,,,,32.0,Male,Dry,Clear,Motorcycle,Honda,Model G,Critical,2,2,False,,Adult
1018,1018,11-01-2022,,,,,29.0,Female,Wet,windy,Motorcycle,Audi,Model B,Critical,4,5,False,,Adult
1019,1019,26/10/2024,,,,,,Male,Muddy,storm,Motorcycle,Mercedes,Model C,minor,4,3,False,,
1020,1020,06/15/2023,,,,,39.0,Other,ICY,rain,Van,BMW,Model G,SERIOUS,8,2,False,,Middle-aged
1021,1021,26/06/2021,,,,,65.0,Female,DRY,storm,SUV,Toyota,Model C,Minor,5,2,False,,Senior
1022,1022,07/06/2024,,,,,49.0,Other,wet,Clear,SUV,Hyundai,Model A,Minor,7,4,False,,Middle-aged
1023,1023,09/09/2024,,,,,42.0,Other,Icy,Cloudy,Motorcycle,Honda,Model A,MINOR,1,1,False,,Middle-aged
1024,1024,2024-12-20,Friday,12.0,2024.0,4.0,57.0,Male,wet,cloudy,Motorcycle,Ford,Model C,critical,7,0,False,Winter,Senior
1025,1025,2021-01-24,Sunday,1.0,2021.0,1.0,,Male,Icy,cloudy,Pickup,Mercedes,Model A,serious,1,4,True,Winter,
1026,1026,12-12-2022,,,,,35.0,Male,dry,cloudy,Bus,BMW,Model G,CRITICAL,3,4,False,,Adult
1027,1027,12-08-2021,,,,,42.0,Male,ICY,Windy,Motorcycle,Honda,Model B,SERIOUS,5,1,False,,Middle-aged
1028,1028,30/08/2021,,,,,55.0,Other,muddy,Cloudy,Sedan,BMW,Model G,Minor,4,2,False,,Senior
1029,1029,30/05/2023,,,,,29.0,Male,dry,snow,Truck,BMW,Model H,CRITICAL,6,4,False,,Adult
1030,1030,12/29/2024,,,,,62.0,Male,Muddy,Fog,SUV,Toyota,Model E,serious,1,0,False,,Senior
1031,1031,11/13/2023,,,,,39.0,Male,WET,rain,Car,Honda,Model D,SERIOUS,7,13,False,,Middle-aged
1032,1032,2023-01-24,Tuesday,1.0,2023.0,1.0,,Female,Icy,Sunny,SUV,Audi,Model C,SERIOUS,4,5,False,Winter,
1033,1033,07/30/2021,,,,,44.0,Female,ICY,storm,Bus,Nissan,Model H,critical,1,5,False,,Middle-aged
1034,1034,2023-11-09,Thursday,11.0,2023.0,4.0,54.0,Male,dry,Rain,Truck,Audi,Model H,serious,1,4,False,Fall,Senior
1035,1035,2021-01-26,Tuesday,1.0,2021.0,1.0,,Male,dry,storm,SUV,Hyundai,Model F,Serious,8,0,False,Winter,
1036,1036,08/25/2023,,,,,52.0,Other,Muddy,windy,SUV,Toyota,Model E,SERIOUS,1,5,False,,Senior
1037,1037,03-14-2021,,,,,,Other,Wet,Storm,Pickup,Honda,Model C,MINOR,6,5,False,,
1038,1038,2023-05-09,Tuesday,5.0,2023.0,2.0,77.0,Female,Icy,cloudy,Bus,Ford,Model B,SERIOUS,5,5,False,Spring,Elderly
1039,1039,05/24/2022,,,,,84.0,Other,Wet,Sunny,Pickup,Ford,Model F,critical,6,5,False,,Elderly
1040,1040,09/06/2021,,,,,35.0,Other,muddy,sunny,SUV,Hyundai,Model A,critical,2,4,False,,Adult
1041,1041,10/10/2024,,,,,66.0,Other,muddy,sunny,Bus,Hyundai,Model B,minor,4,4,False,,Elderly
1042,1042,11/23/2023,,,,,59.0,Female,ICY,cloudy,SUV,Chevrolet,Model F,CRITICAL,5,1,False,,Senior
1043,1043,08/11/2023,,,,,19.0,Male,WET,Windy,Pickup,Mercedes,Model A,Serious,8,5,False,,Young
1044,1044,26/06/2021,,,,,,Male,Dry,cloudy,Van,BMW,Model F,CRITICAL,5,2,False,,
1045,1045,02-15-2022,,,,,30.0,Female,DRY,Fog,Pickup,Hyundai,Model B,CRITICAL,5,3,False,,Adult
1046,1046,05/12/2022,,,,,,Male,Icy,fog,Pickup,Chevrolet,Model H,Minor,7,3,False,,
1047,1047,02-05-2022,,,,,41.0,Male,Muddy,Cloudy,SUV,Audi,Model G,SERIOUS,5,4,False,,Middle-aged
1048,1048,2021-11-05,Friday,11.0,2021.0,4.0,76.0,Female,dry,snow,Car,BMW,Model C,minor,8,1,False,Fall,Elderly
1049,1049,2023-04-20,Thursday,4.0,2023.0,2.0,69.0,Other,Icy,Fog,Van,Ford,Model G,SERIOUS,6,1,False,Spring,Elderly
1050,1050,01-15-2024,,,,,65.0,Other,ICY,Windy,Motorcycle,Chevrolet,Model C,CRITICAL,5,3,False,,Senior
1051,1051,2022-11-18,Friday,11.0,2022.0,4.0,69.0,Male,ICY,Clear,Pickup,Audi,Model C,Serious,3,5,False,Fall,Elderly
1052,1052,09/08/2024,,,,,47.0,Male,Dry,windy,Truck,Ford,Model B,critical,4,0,False,,Middle-aged
1053,1053,25/02/2022,,,,,82.0,Female,Muddy,Cloudy,SUV,Nissan,Model A,Serious,5,17,False,,Elderly
1054,1054,10/05/2023,,,,,,Male,ICY,Windy,Sedan,Honda,Model C,critical,4,5,False,,
1055,1055,2022-07-28,Thursday,7.0,2022.0,3.0,69.0,Female,dry,cloudy,Pickup,Chevrolet,Model C,SERIOUS,3,5,False,Summer,Elderly
1056,1056,04-20-2022,,,,,39.0,Other,Icy,rain,Van,Toyota,Model C,Minor,3,1,False,,Middle-aged
1057,1057,02/02/2023,,,,,85.0,Female,Icy,Sunny,Pickup,Mercedes,Model G,CRITICAL,4,4,False,,Elderly
1058,1058,2023-11-02,Thursday,11.0,2023.0,4.0,,Female,Wet,storm,Motorcycle,Honda,Model B,serious,1,0,False,Fall,
1059,1059,2023-03-19,Sunday,3.0,2023.0,1.0,34.0,Female,Dry,Cloudy,Motorcycle,Nissan,Model E,critical,2,1,True,Spring,Adult
1060,1060,2024-03-08,Friday,3.0,2024.0,1.0,24.0,Other,Wet,Cloudy,Bus,Mercedes,Model A,CRITICAL,7,0,False,Spring,Young
1061,1061,18/09/2024,,,,,36.0,Other,Dry,Storm,Van,Volkswagen,Model G,MINOR,1,5,False,,Middle-aged
1062,1062,06/19/2022,,,,,39.0,Other,Icy,cloudy,Car,Ford,Model D,Critical,1,2,False,,Middle-aged
1063,1063,31/10/2022,,,,,43.0,Female,dry,Rain,Motorcycle,Mercedes,Model B,MINOR,6,4,False,,Middle-aged
1064,1064,02/06/2021,,,,,28.0,Other,Icy,rain,SUV,Volkswagen,Model C,CRITICAL,7,1,False,,Adult
1065,1065,2024-04-12,Friday,4.0,2024.0,2.0,,Female,Dry,clear,Bus,Ford,Model E,minor,7,1,False,Spring,
1066,1066,2021-08-05,Thursday,8.0,2021.0,3.0,49.0,Male,Dry,rain,Pickup,Ford,Model C,CRITICAL,1,0,False,Summer,Middle-aged
1067,1067,13/08/2023,,,,,,Female,Wet,Snow,Car,Nissan,Model D,serious,5,2,False,,
1068,1068,04/01/2023,,,,,18.0,Female,ICY,windy,Pickup,Mercedes,Model A,CRITICAL,6,2,False,,Young
1069,1069,09/24/2022,,,,,78.0,Other,DRY,rain,Truck,Hyundai,Model F,CRITICAL,6,5,False,,Elderly
1070,1070,11/06/2024,,,,,45.0,Male,WET,windy,Car,Ford,Model A,SERIOUS,3,2,False,,Middle-aged
1071,1071,17/03/2022,,,,,77.0,Male,DRY,Windy,Van,Audi,Model G,MINOR,8,4,False,,Elderly
1072,1072,07/06/2021,,,,,30.0,Other,DRY,fog,Sedan,BMW,Model F,minor,7,5,False,,Adult
1073,1073,11/04/2021,,,,,35.0,Other,Wet,snow,Car,Audi,Model A,CRITICAL,1,14,False,,Adult
1074,1074,2021-12-23,Thursday,12.0,2021.0,4.0,54.0,Male,Dry,snow,Sedan,Ford,Model B,Minor,3,4,False,Winter,Senior
1075,1075,04/09/2023,,,,,72.0,Female,Dry,rain,Pickup,Hyundai,Model H,Critical,4,3,False,,Elderly
1076,1076,07/13/2021,,,,,62.0,Female,ICY,Storm,Truck,Mercedes,Model B,Minor,2,4,False,,Senior
1077,1077,2021-01-25,Monday,1.0,2021.0,1.0,21.0,Other,muddy,clear,Truck,Chevrolet,Model E,SERIOUS,8,15,False,Winter,Young
1078,1078,2022-04-01,Friday,4.0,2022.0,2.0,,Female,Muddy,windy,Pickup,Audi,Model H,MINOR,8,3,False,Spring,
1079,1079,04/01/2023,,,,,65.0,Other,muddy,Windy,Motorcycle,Audi,Model A,Serious,8,2,False,,Senior
1080,1080,04/07/2024,,,,,18.0,Female,ICY,Sunny,Bus,Toyota,Model B,Critical,6,2,False,,Young
1081,1081,2021-05-13,Thursday,5.0,2021.0,2.0,27.0,Other,muddy,cloudy,Truck,BMW,Model F,minor,4,3,False,Spring,Adult
1082,1082,15/08/2024,,,,,42.0,Female,WET,Cloudy,Bus,Chevrolet,Model F,MINOR,8,4,False,,Middle-aged
1083,1083,2022-11-11,Friday,11.0,2022.0,4.0,,Other,DRY,snow,Pickup,Nissan,Model A,Serious,4,0,False,Fall,
1084,1084,2023-08-03,Thursday,8.0,2023.0,3.0,67.0,Other,Wet,Sunny,SUV,Mercedes,Model A,Critical,5,0,False,Summer,Elderly
1085,1085,03/21/2024,,,,,54.0,Male,Dry,Sunny,Pickup,Honda,Model G,Serious,8,0,False,,Senior
1086,1086,23/02/2023,,,,,79.0,Female,ICY,Cloudy,Pickup,Honda,Model A,Minor,2,5,False,,Elderly
1087,1087,16/03/2022,,,,,,Other,Wet,fog,Sedan,Ford,Model G,critical,4,2,False,,
1088,1088,03/07/2023,,,,,38.0,Female,wet,rain,Pickup,BMW,Model F,Serious,4,5,False,,Middle-aged
1089,1089,06/22/2024,,,,,31.0,Female,dry,storm,Bus,Volkswagen,Model C,CRITICAL,2,0,False,,Adult
1090,1090,02/02/2024,,,,,30.0,Female,icy,Sunny,Truck,Toyota,Model A,CRITICAL,8,3,False,,Adult
1091,1091,2023-02-24,Friday,2.0,2023.0,1.0,19.0,Male,DRY,sunny,Truck,Audi,Model H,Serious,2,2,False,Winter,Young
1092,1092,02/13/2022,,,,,,Female,Wet,Clear,Bus,Nissan,Model B,Critical,4,1,False,,
1093,1093,01-19-2024,,,,,,Other,wet,Storm,Motorcycle,Nissan,Model C,CRITICAL,2,4,False,,
1094,1094,01/06/2023,,,,,19.0,Female,Dry,Clear,SUV,Hyundai,Model E,CRITICAL,4,4,False,,Young
1095,1095,04/03/2024,,,,,69.0,Female,dry,fog,Pickup,Volkswagen,Model D,MINOR,4,3,False,,Elderly
1096,1096,2022-01-04,Tuesday,1.0,2022.0,1.0,72.0,Other,ICY,cloudy,Car,Volkswagen,Model E,Serious,5,3,False,Winter,Elderly
1097,1097,2024-05-07,Tuesday,5.0,2024.0,2.0,75.0,Female,wet,sunny,Car,Toyota,Model C,CRITICAL,1,5,False,Spring,Elderly
1098,1098,2022-07-30,Saturday,7.0,2022.0,3.0,60.0,Other,icy,Rain,SUV,BMW,Model F,Critical,4,4,True,Summer,Senior
1099,1099,08-25-2023,,,,,32.0,Other,muddy,cloudy,Sedan,Ford,Model F,Minor,8,1,False,,Adult
1100,1100,2021-11-23,Tuesday,11.0,2021.0,4.0,67.0,Other,dry,Snow,Bus,BMW,Model G,SERIOUS,3,3,False,Fall,Elderly
1101,1101,2024-09-07,Saturday,9.0,2024.0,3.0,18.0,Female,muddy,sunny,Van,Mercedes,Model E,Minor,6,0,True,Fall,Young
1102,1102,12/29/2023,,,,,51.0,Other,Wet,snow,Bus,Toyota,Model E,MINOR,7,1,False,,Senior
1103,1103,03/26/2022,,,,,,Male,Muddy,Snow,Van,Hyundai,Model A,MINOR,1,1,False,,
1104,1104,2021-12-22,Wednesday,12.0,2021.0,4.0,76.0,Other,ICY,Rain,Sedan,Chevrolet,Model A,Minor,1,0,False,Winter,Elderly
1105,1105,04/28/2024,,,,,23.0,Female,Dry,fog,Truck,Volkswagen,Model D,Serious,1,0,False,,Young
1106,1106,2024-04-26,Friday,4.0,2024.0,2.0,,Female,WET,Windy,Truck,Chevrolet,Model B,Minor,5,1,False,Spring,
1107,1107,12/05/2024,,,,,65.0,Female,wet,Windy,Sedan,Audi,Model F,SERIOUS,4,0,False,,Senior
1108,1108,01-21-2022,,,,,55.0,Other,DRY,Clear,Pickup,Ford,Model B,Critical,5,3,False,,Senior
1109,1109,01/16/2024,,,,,154.0,Other,ICY,Sunny,Motorcycle,Audi,Model F,minor,4,2,False,,
1110,1110,22/04/2022,,,,,,Male,muddy,cloudy,Motorcycle,Honda,Model F,SERIOUS,8,3,False,,
1111,1111,2023-09-06,Wednesday,9.0,2023.0,3.0,161.0,Other,Icy,cloudy,Truck,Hyundai,Model G,Critical,5,0,False,Fall,
1112,1112,2024-06-11,Tuesday,6.0,2024.0,2.0,134.0,Male,dry,Snow,SUV,Toyota,Model H,CRITICAL,5,4,False,Summer,
1113,1113,25/09/2021,,,,,170.0,Male,icy,Sunny,Sedan,Toyota,Model H,Critical,6,10,False,,
1114,1114,2022-10-25,Tuesday,10.0,2022.0,4.0,,Female,wet,Rain,Sedan,BMW,Model H,MINOR,3,0,False,Fall,
1115,1115,10-30-2021,,,,,,Other,DRY,windy,Car,Volkswagen,Model G,CRITICAL,5,5,False,,
1116,1116,12/14/2023,,,,,,Female,Muddy,cloudy,SUV,Volkswagen,Model E,minor,6,4,False,,
1117,1117,18/09/2024,,,,,73.0,Female,icy,Cloudy,Pickup,Hyundai,Model G,minor,2,2,False,,Elderly
1118,1118,09-11-2022,,,,,76.0,Male,muddy,rain,Motorcycle,Audi,Model C,serious,3,4,False,,Elderly
1119,1119,06/14/2023,,,,,85.0,Female,Wet,sunny,Truck,Ford,Model E,CRITICAL,8,5,False,,Elderly
1120,1120,12-23-2021,,,,,161.0,Other,Dry,cloudy,Pickup,BMW,Model E,MINOR,5,2,False,,
1121,1121,10/06/2024,,,,,30.0,Female,Dry,fog,Motorcycle,Audi,Model B,serious,7,5,False,,Adult
1122,1122,21/04/2024,,,,,28.0,Male,dry,snow,Motorcycle,Toyota,Model C,SERIOUS,1,2,False,,Adult
1123,1123,11/11/2024,,,,,56.0,Female,Dry,Snow,Car,Toyota,Model C,Minor,2,4,False,,Senior
1124,1124,01/04/2021,,,,,152.0,Female,WET,Rain,Sedan,BMW,Model A,minor,2,2,False,,
1125,1125,2024-03-08,Friday,3.0,2024.0,1.0,28.0,Other,DRY,windy,Car,BMW,Model C,critical,8,3,False,Spring,Adult
1126,1126,05/18/2024,,,,,32.0,Male,Icy,clear,Van,Ford,Model D,Minor,6,1,False,,Adult
1127,1127,08/02/2024,,,,,56.0,Other,Dry,Cloudy,SUV,Nissan,Model B,MINOR,2,0,False,,Senior
1128,1128,2021-06-09,Wednesday,6.0,2021.0,2.0,49.0,Male,icy,Clear,Truck,Audi,Model C,SERIOUS,3,3,False,Summer,Middle-aged
1129,1129,2022-10-17,Monday,10.0,2022.0,4.0,193.0,Female,wet,Clear,SUV,Chevrolet,Model H,critical,5,5,False,Fall,
1130,1130,07-01-2021,,,,,73.0,Male,icy,cloudy,Truck,BMW,Model B,SERIOUS,5,4,False,,Elderly
1131,1131,19/11/2022,,,,,41.0,Other,Muddy,Windy,Pickup,Chevrolet,Model E,CRITICAL,7,1,False,,Middle-aged
1132,1132,27/05/2022,,,,,69.0,Female,DRY,Sunny,Car,Volkswagen,Model B,MINOR,8,5,False,,Elderly
1133,1133,10/08/2021,,,,,52.0,Male,WET,windy,Car,Nissan,Model A,CRITICAL,1,0,False,,Senior
1134,1134,06-17-2023,,,,,,Male,Wet,Clear,Motorcycle,Mercedes,Model A,minor,6,2,False,,
1135,1135,07/10/2023,,,,,,Female,icy,Storm,Car,Audi,Model E,minor,1,4,False,,
1136,1136,2023-02-08,Wednesday,2.0,2023.0,1.0,53.0,Male,Dry,cloudy,Bus,Audi,Model D,critical,2,5,False,Winter,Senior
1137,1137,09-09-2023,,,,,58.0,Male,Dry,storm,Truck,Honda,Model F,critical,8,3,False,,Senior
1138,1138,2022-04-07,Thursday,4.0,2022.0,2.0,,Female,DRY,rain,Pickup,BMW,Model A,SERIOUS,7,2,False,Spring,
1139,1139,31/05/2021,,,,,,Other,DRY,sunny,SUV,BMW,Model H,Minor,1,5,False,,
1140,1140,02/11/2021,,,,,54.0,Male,muddy,sunny,SUV,Audi,Model C,SERIOUS,3,1,False,,Senior
1141,1141,15/12/2021,,,,,76.0,Other,DRY,fog,Van,Nissan,Model B,SERIOUS,5,5,False,,Elderly
1142,1142,06/03/2021,,,,,60.0,Other,DRY,Snow,Car,Toyota,Model F,minor,2,4,False,,Senior
1143,1143,05-01-2024,,,,,19.0,Male,wet,windy,Van,Nissan,Model E,Serious,7,1,False,,Young
1144,1144,03/06/2023,,,,,74.0,Female,Wet,clear,Motorcycle,Volkswagen,Model F,Critical,1,1,False,,Elderly
1145,1145,2023-06-09,Friday,6.0,2023.0,2.0,,Female,Wet,Clear,Pickup,Volkswagen,Model B,minor,6,0,False,Summer,
1146,1146,07/27/2021,,,,,39.0,Other,Dry,sunny,Pickup,Hyundai,Model B,Serious,3,0,False,,Middle-aged
1147,1147,02/09/2024,,,,,22.0,Female,muddy,clear,Sedan,BMW,Model D,critical,3,1,False,,Young
1148,1148,31/07/2022,,,,,28.0,Other,DRY,Sunny,Sedan,Audi,Model G,critical,1,1,False,,Adult
1149,1149,03/16/2023,,,,,62.0,Male,icy,cloudy,Pickup,BMW,Model B,critical,5,4,False,,Senior
1150,1150,2023-01-09,Monday,1.0,2023.0,1.0,,Other,wet,rain,SUV,Audi,Model A,Minor,1,3,False,Winter,
1151,1151,06/29/2021,,,,,56.0,Other,Wet,sunny,Car,BMW,Model H,critical,2,2,False,,Senior
1152,1152,2022-02-13,Sunday,2.0,2022.0,1.0,77.0,Female,Wet,storm,Pickup,Chevrolet,Model A,SERIOUS,1,3,True,Winter,Elderly
1153,1153,2022-02-28,Monday,2.0,2022.0,1.0,,Female,dry,Cloudy,Sedan,Toyota,Model G,Minor,3,3,False,Winter,
1154,1154,08/21/2022,,,,,63.0,Other,wet,Cloudy,Truck,Audi,Model F,critical,7,4,False,,Senior
1155,1155,03/26/2023,,,,,20.0,Male,Dry,Rain,Bus,BMW,Model H,Critical,1,22,False,,Young
1156,1156,07/08/2024,,,,,80.0,Female,WET,Rain,Truck,Toyota,Model A,Serious,5,4,False,,Elderly
1157,1157,21/02/2023,,,,,34.0,Female,ICY,rain,Truck,Nissan,Model C,CRITICAL,8,2,False,,Adult
1158,1158,24/06/2022,,,,,33.0,Male,icy,clear,SUV,Nissan,Model H,SERIOUS,7,4,False,,Adult
1159,1159,05/07/2022,,,,,,Female,Wet,Storm,Bus,Mercedes,Model F,minor,6,4,False,,
1160,1160,27/11/2024,,,,,,Male,DRY,storm,SUV,Toyota,Model C,CRITICAL,4,1,False,,
1161,1161,06/12/2022,,,,,40.0,Other,Muddy,Cloudy,Pickup,Toyota,Model H,serious,1,2,False,,Middle-aged
1162,1162,2024-04-22,Monday,4.0,2024.0,2.0,69.0,Male,Muddy,Storm,Car,Mercedes,Model C,serious,5,0,False,Spring,Elderly
1163,1163,05/05/2021,,,,,45.0,Other,wet,rain,Van,Audi,Model C,serious,7,2,False,,Middle-aged
1164,1164,01/02/2024,,,,,58.0,Other,Muddy,Rain,Bus,Toyota,Model F,Minor,5,5,False,,Senior
1165,1165,28/04/2022,,,,,58.0,Male,WET,windy,Car,Ford,Model D,serious,6,2,False,,Senior
1166,1166,03-13-2021,,,,,46.0,Other,Dry,Sunny,Motorcycle,Volkswagen,Model A,critical,3,1,False,,Middle-aged
1167,1167,19/10/2024,,,,,77.0,Female,ICY,Clear,Sedan,Hyundai,Model B,CRITICAL,5,5,False,,Elderly
1168,1168,2023-07-09,Sunday,7.0,2023.0,3.0,38.0,Female,Muddy,Storm,Van,Volkswagen,Model A,CRITICAL,7,2,True,Summer,Middle-aged
1169,1169,12/09/2021,,,,,54.0,Other,Dry,Windy,Motorcycle,Ford,Model A,minor,5,3,False,,Senior
1170,1170,2023-05-18,Thursday,5.0,2023.0,2.0,,Male,icy,sunny,Truck,BMW,Model D,Serious,5,0,False,Spring,
1171,1171,10/31/2024,,,,,40.0,Male,ICY,Rain,SUV,Mercedes,Model H,Serious,5,0,False,,Middle-aged
1172,1172,05-03-2024,,,,,71.0,Female,dry,Clear,Pickup,Toyota,Model D,serious,2,2,False,,Elderly
1173,1173,2021-05-18,Tuesday,5.0,2021.0,2.0,21.0,Female,DRY,Rain,SUV,Chevrolet,Model D,Serious,2,3,False,Spring,Young
1174,1174,14/02/2024,,,,,82.0,Other,DRY,Rain,Motorcycle,Hyundai,Model G,serious,3,1,False,,Elderly
1175,1175,07/20/2022,,,,,70.0,Other,ICY,Fog,Motorcycle,Volkswagen,Model F,SERIOUS,1,2,False,,Elderly
1176,1176,12/05/2024,,,,,49.0,Male,dry,snow,Van,Hyundai,Model A,Minor,5,5,False,,Middle-aged
1177,1177,2023-04-29,Saturday,4.0,2023.0,2.0,,Female,wet,Storm,Truck,Nissan,Model C,Serious,6,4,True,Spring,
1178,1178,03-06-2024,,,,,65.0,Other,ICY,storm,Pickup,Mercedes,Model G,Critical,1,3,False,,Senior
1179,1179,05/08/2021,,,,,,Male,Icy,Clear,Sedan,Ford,Model C,minor,6,1,False,,
1180,1180,08-09-2022,,,,,67.0,Male,DRY,Snow,Truck,Nissan,Model E,critical,1,3,False,,Elderly
1181,1181,06/25/2022,,,,,38.0,Other,ICY,fog,Truck,Toyota,Model E,Minor,3,2,False,,Middle-aged
1182,1182,2021-03-18,Thursday,3.0,2021.0,1.0,48.0,Female,Muddy,rain,Truck,Hyundai,Model C,minor,5,2,False,Spring,Middle-aged
1183,1183,2023-04-06,Thursday,4.0,2023.0,2.0,,Male,Muddy,storm,Pickup,Chevrolet,Model C,MINOR,5,3,False,Spring,
1184,1184,31/05/2024,,,,,59.0,Female,Muddy,Sunny,Sedan,Audi,Model A,CRITICAL,4,0,False,,Senior
1185,1185,22/03/2023,,,,,,Female,DRY,Sunny,Sedan,Mercedes,Model E,SERIOUS,6,3,False,,
1186,1186,2022-05-02,Monday,5.0,2022.0,2.0,,Female,Icy,Fog,Truck,BMW,Model F,Serious,1,3,False,Spring,
1187,1187,09/01/2023,,,,,,Other,DRY,Windy,Motorcycle,Hyundai,Model G,critical,1,5,False,,
1188,1188,09-13-2022,,,,,74.0,Female,Muddy,windy,Motorcycle,Mercedes,Model B,MINOR,8,11,False,,Elderly
1189,1189,2024-11-03,Sunday,11.0,2024.0,4.0,77.0,Other,WET,Fog,Sedan,Toyota,Model E,CRITICAL,8,1,True,Fall,Elderly
1190,1190,2022-04-12,Tuesday,4.0,2022.0,2.0,60.0,Other,Dry,Sunny,Sedan,Toyota,Model D,Serious,2,4,False,Spring,Senior
1191,1191,27/06/2023,,,,,49.0,Other,ICY,Rain,Motorcycle,Ford,Model F,Minor,4,0,False,,Middle-aged
1192,1192,04/05/2023,,,,,18.0,Other,dry,Cloudy,Bus,Mercedes,Model F,SERIOUS,7,3,False,,Young
1193,1193,2023-06-24,Saturday,6.0,2023.0,2.0,70.0,Male,ICY,windy,Car,Volkswagen,Model B,SERIOUS,8,0,True,Summer,Elderly
1194,1194,04-14-2023,,,,,67.0,Male,DRY,snow,SUV,Hyundai,Model D,SERIOUS,7,5,False,,Elderly
1195,1195,26/04/2021,,,,,,Male,ICY,Clear,Motorcycle,Audi,Model E,CRITICAL,2,3,False,,
1196,1196,30/09/2022,,,,,33.0,Female,ICY,Fog,Bus,Toyota,Model G,Minor,2,1,False,,Adult
1197,1197,10/12/2023,,,,,21.0,Other,ICY,Sunny,Truck,Chevrolet,Model C,Critical,2,2,False,,Young
1198,1198,30/01/2022,,,,,25.0,Male,muddy,Sunny,Car,Mercedes,Model E,minor,6,4,False,,Young
1199,1199,2021-04-29,Thursday,4.0,2021.0,2.0,23.0,Male,Muddy,Windy,Motorcycle,Chevrolet,Model A,serious,6,4,False,Spring,Young
1200,1200,2023-07-24,Monday,7.0,2023.0,3.0,83.0,Male,Wet,rain,Motorcycle,Chevrolet,Model G,serious,3,1,False,Summer,Elderly
1201,1201,09/01/2023,,,,,33.0,Female,WET,Windy,Pickup,Volkswagen,Model A,critical,3,5,False,,Adult
1202,1202,08/09/2023,,,,,,Other,ICY,Snow,Sedan,Hyundai,Model D,MINOR,2,3,False,,
1203,1203,2021-03-04,Thursday,3.0,2021.0,1.0,32.0,Male,muddy,rain,Van,Volkswagen,Model G,CRITICAL,4,4,False,Spring,Adult
1204,1204,29/09/2023,,,,,61.0,Female,muddy,Rain,Pickup,Audi,Model D,serious,1,5,False,,Senior
1205,1205,30/08/2023,,,,,,Female,muddy,Windy,SUV,Hyundai,Model C,serious,6,2,False,,
1206,1206,01/12/2021,,,,,,Female,WET,sunny,Van,Volkswagen,Model E,MINOR,4,5,False,,
1207,1207,2024-11-11,Monday,11.0,2024.0,4.0,60.0,Male,Muddy,sunny,Van,Mercedes,Model G,SERIOUS,5,0,False,Fall,Senior
1208,1208,26/02/2021,,,,,80.0,Male,Wet,Snow,Sedan,Hyundai,Model D,serious,6,4,False,,Elderly
1209,1209,17/03/2024,,,,,61.0,Male,icy,Cloudy,Van,Toyota,Model D,Minor,6,2,False,,Senior
1210,1210,03/30/2022,,,,,75.0,Male,Dry,rain,Pickup,Ford,Model F,minor,3,16,False,,Elderly
1211,1211,04-19-2023,,,,,22.0,Female,icy,Storm,Car,Honda,Model A,MINOR,1,2,False,,Young
1212,1212,2024-10-29,Tuesday,10.0,2024.0,4.0,54.0,Female,Muddy,Rain,SUV,Mercedes,Model F,MINOR,1,0,False,Fall,Senior
1213,1213,09/28/2021,,,,,,Male,DRY,windy,Van,Chevrolet,Model D,serious,8,2,False,,
1214,1214,06-01-2022,,,,,55.0,Other,Icy,Snow,Car,Nissan,Model D,Minor,7,3,False,,Senior
1215,1215,23/12/2024,,,,,57.0,Female,icy,Storm,Bus,Hyundai,Model A,Serious,7,2,False,,Senior
1216,1216,02/11/2023,,,,,55.0,Other,WET,windy,Car,Audi,Model G,MINOR,7,4,False,,Senior
1217,1217,09/11/2022,,,,,,Female,Wet,Clear,SUV,Mercedes,Model H,minor,7,5,False,,
1218,1218,2021-07-29,Thursday,7.0,2021.0,3.0,55.0,Male,Muddy,sunny,Sedan,Ford,Model D,Critical,5,2,False,Summer,Senior
1219,1219,09/18/2024,,,,,47.0,Female,WET,Cloudy,Motorcycle,Ford,Model E,critical,5,2,False,,Middle-aged
