incident_id,incident_date,driver_age,road_conditions,weather_conditions,accident_severity,number_of_vehicles,number_of_fatalities
2504,2021-01-14,53.0,WET,storm,SERIOUS,5,1
2505,08/29/2023,,muddy,rain,MINOR,3,5
2506,02/02/2023,75.0,icy,cloudy,critical,1,5
2507,13/07/2024,30.0,dry,clear,Serious,6,5
2508,21/12/2023,53.0,ICY,sunny,critical,7,4
2509,29/05/2023,,wet,Rain,minor,7,0
2510,07-29-2023,23.0,Wet,cloudy,CRITICAL,8,2
2511,03-02-2021,44.0,muddy,storm,Critical,3,3
2512,26/11/2023,,ICY,Snow,Minor,3,3
2513,10/07/2022,75.0,icy,windy,Serious,2,0
2514,03/17/2023,,Icy,Fog,Serious,7,1
2515,2024-03-22,,Dry,Fog,serious,2,4
2516,07-17-2024,,muddy,Cloudy,Minor,2,1
2517,08-29-2022,56.0,Wet,Windy,MINOR,6,19
2518,16/09/2022,26.0,dry,Sunny,critical,2,3
2519,2022-12-06,66.0,DRY,Snow,Critical,5,1
2520,07/27/2022,,Icy,windy,MINOR,4,2
2521,08/04/2023,71.0,DRY,rain,MINOR,1,5
2522,01/20/2024,,muddy,sunny,serious,3,3
2523,12/09/2022,37.0,Dry,clear,Critical,5,21
2524,09/02/2022,39.0,ICY,sunny,MINOR,1,4
2525,01-06-2024,85.0,wet,Rain,SERIOUS,7,0
2526,09/16/2021,60.0,muddy,sunny,minor,7,0
2527,11-14-2023,45.0,DRY,clear,critical,7,5
2528,2021-11-24,74.0,dry,snow,Serious,5,1
2529,11/01/2024,45.0,Muddy,Windy,Critical,5,1
2530,09/15/2022,20.0,WET,clear,SERIOUS,3,5
2531,03/05/2021,,muddy,cloudy,Critical,4,3
2532,06/11/2023,77.0,icy,cloudy,serious,8,4
2533,26/08/2024,32.0,DRY,Snow,critical,2,3
2534,03-18-2024,24.0,Wet,windy,critical,7,5
2535,04/06/2024,,icy,sunny,minor,6,5
2536,29/12/2023,32.0,wet,snow,minor,4,4
2537,09-05-2022,35.0,WET,cloudy,SERIOUS,6,4
2538,2024-10-09,,Dry,fog,critical,3,1
2539,13/02/2023,,icy,storm,MINOR,3,25
2540,03/11/2022,48.0,icy,Fog,critical,3,0
2541,10/01/2023,27.0,wet,rain,MINOR,1,5
2542,22/05/2023,,Muddy,Storm,SERIOUS,6,4
2543,08/05/2021,29.0,Wet,cloudy,MINOR,4,5
2544,16/03/2022,35.0,Icy,Windy,serious,8,4
2545,12-14-2023,182.0,muddy,Sunny,CRITICAL,4,0
2546,06-25-2022,46.0,muddy,sunny,SERIOUS,5,2
2547,11-12-2024,36.0,Wet,fog,CRITICAL,5,0
2548,2021-11-30,28.0,icy,clear,serious,7,1
2549,09-18-2021,39.0,Wet,fog,MINOR,8,5
2550,18/11/2023,61.0,DRY,snow,Critical,5,4
2551,12/03/2022,,wet,Storm,Critical,3,5
2552,18/11/2021,21.0,Wet,Clear,serious,4,1
2553,01/09/2021,28.0,Wet,storm,serious,6,5
2554,05/09/2021,28.0,Muddy,Rain,critical,3,4
2555,2023-12-07,,muddy,cloudy,Serious,1,4
2556,31/01/2023,,icy,Windy,Minor,5,5
2557,08/26/2022,65.0,icy,sunny,serious,3,2
2558,04/22/2024,,DRY,rain,MINOR,3,4
2559,2022-08-04,21.0,wet,storm,Critical,1,5
2560,2023-09-29,58.0,Dry,cloudy,critical,2,5
2561,01/27/2024,82.0,Muddy,Snow,Minor,4,4
2562,03/19/2024,51.0,muddy,Sunny,MINOR,6,10
2563,02/12/2023,,Wet,Sunny,Critical,7,3
2564,10/11/2021,79.0,Muddy,Fog,MINOR,2,4
2565,2023-07-09,27.0,DRY,snow,critical,5,4
2566,2022-10-29,,Muddy,Fog,MINOR,3,5
2567,03/07/2024,23.0,dry,Fog,CRITICAL,8,2
2568,22/04/2022,82.0,Muddy,windy,critical,1,2
2569,04-04-2021,196.0,icy,cloudy,Serious,1,5
2570,2024-08-15,,WET,sunny,Critical,8,2
2571,12-06-2021,66.0,ICY,Snow,Minor,4,0
2572,12/19/2024,64.0,WET,Storm,MINOR,2,4
2573,2021-06-24,37.0,icy,cloudy,Critical,7,1
2574,06-21-2024,48.0,Icy,snow,SERIOUS,4,1
2575,2023-12-05,83.0,Dry,Fog,MINOR,8,2
2576,02/09/2023,,WET,Sunny,SERIOUS,3,1
2577,10/09/2024,64.0,Dry,Rain,Critical,8,3
2578,08/02/2021,66.0,Icy,snow,minor,4,4
2579,12/16/2024,23.0,Dry,windy,critical,6,3
2580,29/12/2023,44.0,wet,Snow,Minor,1,5
2581,04/03/2021,,Icy,cloudy,SERIOUS,1,2
2582,01/05/2022,76.0,DRY,storm,minor,5,4
2583,2022-06-11,20.0,Icy,Rain,serious,5,4
2584,23/07/2021,85.0,muddy,clear,serious,8,5
2585,10/01/2022,,Dry,windy,Critical,7,4
2586,09/21/2022,,Wet,storm,Serious,3,3
2587,2022-10-29,135.0,Muddy,Cloudy,Critical,6,5
2588,2024-12-31,85.0,muddy,clear,Serious,2,3
2589,2023-03-10,,WET,snow,serious,4,2
2590,19/10/2021,18.0,Wet,Windy,MINOR,7,1
2591,02/09/2023,40.0,Icy,cloudy,critical,3,3
2592,05/06/2022,49.0,muddy,cloudy,Minor,5,5
2593,31/10/2023,42.0,Wet,rain,Critical,8,4
2594,05/05/2021,52.0,Icy,Windy,Critical,4,3
2595,01/03/2021,,wet,Rain,minor,5,1
2596,02-08-2021,69.0,Wet,Storm,serious,8,5
2597,05/20/2022,39.0,dry,Storm,SERIOUS,4,5
2598,09/03/2024,57.0,Muddy,Snow,SERIOUS,2,3
2599,07/26/2024,49.0,dry,Windy,CRITICAL,3,0
2600,01/12/2024,34.0,DRY,fog,Minor,4,3
2601,05/18/2023,85.0,Muddy,storm,serious,6,3
2602,08-10-2023,50.0,DRY,cloudy,critical,7,5
2603,2021-12-09,,WET,storm,SERIOUS,1,1
2604,15/09/2023,55.0,ICY,Windy,SERIOUS,6,0
2605,24/10/2024,38.0,Muddy,Clear,Critical,6,0
2606,2024-07-18,55.0,muddy,Storm,critical,7,4
2607,12/11/2023,171.0,WET,snow,Serious,1,4
2608,30/12/2023,65.0,DRY,Storm,CRITICAL,6,1
2609,03-21-2023,55.0,Dry,Snow,serious,4,5
2610,27/07/2022,,Muddy,fog,Minor,4,2
2611,31/10/2023,28.0,ICY,clear,SERIOUS,4,16
2612,10-28-2024,53.0,WET,Snow,Minor,1,4
2613,20/12/2024,85.0,dry,fog,minor,6,1
2614,10/21/2022,46.0,Wet,Rain,minor,8,2
2615,02/02/2021,82.0,Icy,Rain,CRITICAL,1,0
2616,05/01/2021,53.0,DRY,Clear,Critical,4,1
2617,20/01/2021,77.0,WET,Windy,Serious,7,1
2618,11/27/2024,61.0,WET,windy,serious,6,5
2619,08-22-2024,,dry,sunny,SERIOUS,6,2
2620,07/10/2024,55.0,Wet,Cloudy,CRITICAL,5,3
2621,10/02/2023,,Muddy,Sunny,Critical,5,5
2622,12-29-2021,63.0,Icy,clear,minor,2,2
2623,09/13/2021,,Icy,Fog,minor,8,2
2624,03-30-2022,33.0,WET,Rain,SERIOUS,8,1
2625,23/12/2024,36.0,muddy,Windy,Critical,3,5
2626,06/10/2024,76.0,DRY,Storm,Minor,8,1
2627,09/10/2023,33.0,muddy,Sunny,serious,5,1
2628,10/07/2023,43.0,Dry,clear,critical,1,3
2629,02/06/2022,,WET,snow,Serious,8,3
2630,07/23/2022,,icy,fog,MINOR,5,2
2631,09/13/2024,35.0,Muddy,storm,SERIOUS,2,4
2632,2021-12-26,46.0,ICY,storm,MINOR,6,2
2633,20/09/2021,,ICY,Rain,SERIOUS,8,2
2634,03-13-2024,129.0,Muddy,Fog,Minor,2,0
2635,2022-07-16,82.0,WET,Rain,MINOR,6,1
2636,2024-10-20,67.0,muddy,snow,minor,7,3
2637,11-20-2024,,ICY,snow,MINOR,7,2
2638,2023-07-19,85.0,DRY,Windy,minor,6,3
2639,05/25/2023,143.0,icy,cloudy,Critical,8,2
2640,10/24/2022,,dry,storm,CRITICAL,3,2
2641,10/24/2024,,muddy,snow,MINOR,5,3
2642,31/03/2021,60.0,dry,rain,minor,1,0
2643,07/24/2022,34.0,muddy,Sunny,Minor,1,0
2644,2023-03-14,19.0,muddy,Storm,Serious,4,1
2645,06-17-2021,,Muddy,windy,Serious,6,4
2646,08/04/2022,81.0,wet,Windy,Critical,1,5
2647,02/06/2021,33.0,dry,rain,Critical,8,5
2648,11/06/2022,18.0,Wet,Sunny,Minor,3,0
2649,10/09/2023,68.0,Muddy,Storm,Minor,6,2
2650,07/06/2024,35.0,Wet,windy,CRITICAL,3,22
2651,2023-08-28,27.0,muddy,Cloudy,serious,8,1
2652,11/29/2022,54.0,DRY,Clear,CRITICAL,1,1
2653,04/30/2022,,icy,sunny,serious,1,4
2654,07/15/2021,85.0,wet,sunny,Critical,4,5
2655,05/05/2021,35.0,dry,storm,MINOR,1,0
2656,2024-11-21,39.0,Dry,storm,serious,6,2
2657,2021-09-19,45.0,ICY,windy,CRITICAL,8,4
2658,2023-06-25,27.0,muddy,cloudy,minor,7,1
2659,04/06/2024,,Muddy,Snow,minor,8,2
2660,2024-10-19,27.0,muddy,Sunny,minor,6,2
2661,17/04/2021,,icy,Windy,MINOR,6,2
2662,16/07/2021,55.0,Icy,storm,SERIOUS,4,0
2663,05/12/2024,,dry,Fog,MINOR,4,3
2664,08/09/2023,23.0,Wet,rain,Minor,1,2
2665,11/27/2022,61.0,Icy,Fog,CRITICAL,2,3
2666,26/11/2023,,Dry,Rain,Critical,8,4
2667,2021-07-30,23.0,Icy,Storm,CRITICAL,8,5
2668,2024-12-31,34.0,Wet,windy,MINOR,2,1
2669,01/02/2022,23.0,Muddy,rain,SERIOUS,4,1
2670,09/11/2023,25.0,Wet,storm,Serious,1,1
2671,25/06/2024,67.0,icy,rain,minor,2,4
2672,2021-04-01,21.0,Dry,clear,MINOR,1,5
2673,10-01-2022,27.0,icy,sunny,Minor,1,0
2674,01-03-2023,30.0,WET,windy,critical,1,15
2675,10/29/2021,50.0,DRY,Storm,serious,5,1
2676,01/17/2021,73.0,wet,Sunny,serious,6,3
2677,05-02-2022,31.0,wet,Fog,MINOR,1,1
2678,05/15/2023,72.0,Muddy,Fog,Critical,5,3
2679,17/02/2022,36.0,muddy,Sunny,Minor,4,4
2680,09/29/2024,51.0,WET,clear,CRITICAL,2,15
2681,11-19-2024,32.0,wet,Clear,critical,6,4
2682,15/06/2024,,WET,Clear,MINOR,7,2
2683,08/03/2021,187.0,Dry,Cloudy,serious,2,3
2684,03-26-2022,61.0,Dry,Windy,Minor,6,4
2685,14/08/2023,85.0,Dry,Rain,Serious,7,5
2686,10/11/2022,,Icy,cloudy,minor,2,3
2687,2023-03-31,,DRY,storm,Critical,6,12
2688,14/01/2021,,ICY,Snow,serious,2,5
2689,03/03/2021,24.0,WET,Storm,critical,2,0
2690,2023-06-21,,DRY,Windy,Serious,7,4
2691,14/04/2024,20.0,wet,Sunny,minor,2,2
2692,2021-03-02,167.0,wet,storm,critical,2,0
2693,2022-08-05,26.0,ICY,Storm,Minor,7,4
2694,21/06/2022,41.0,muddy,rain,Minor,4,1
2695,2024-02-10,75.0,DRY,sunny,Serious,1,3
2696,2022-02-06,39.0,WET,Rain,Serious,8,0
2697,21/06/2022,71.0,DRY,Snow,critical,3,1
2698,2024-10-19,66.0,wet,Storm,serious,5,5
2699,03/09/2024,76.0,Muddy,sunny,MINOR,3,4
2700,07/03/2022,,WET,Sunny,Serious,3,0
2701,02-02-2023,64.0,Muddy,windy,SERIOUS,6,1
2702,06/30/2024,49.0,WET,rain,critical,1,3
2703,23/10/2021,,wet,sunny,CRITICAL,6,4
2704,2022-01-24,82.0,Wet,Snow,Minor,1,0
2705,14/02/2023,42.0,DRY,sunny,CRITICAL,7,1
2706,30/05/2023,31.0,dry,windy,Minor,7,12
2707,04-05-2021,,DRY,Cloudy,minor,8,3
2708,26/08/2022,55.0,icy,Clear,CRITICAL,1,0
2709,20/04/2021,73.0,DRY,storm,CRITICAL,2,1
2710,09-16-2021,25.0,Dry,Fog,Minor,4,4
2711,03-05-2022,78.0,wet,rain,serious,8,3
2712,2024-06-13,,icy,snow,serious,8,2
2713,11-08-2023,71.0,Dry,Windy,Serious,2,0
2714,02/06/2023,176.0,Dry,Snow,Minor,4,4
2715,02-05-2023,,DRY,Windy,serious,6,3
2716,29/08/2023,,dry,Sunny,Minor,4,4
2717,10/04/2024,47.0,icy,storm,serious,6,1
2718,20/02/2022,64.0,icy,clear,minor,7,1
2719,03/24/2022,84.0,dry,cloudy,Serious,3,1
2720,06/02/2023,,WET,sunny,critical,7,5
2721,06/22/2021,54.0,dry,Storm,MINOR,7,5
2722,03/26/2021,70.0,Dry,clear,MINOR,3,0
2723,16/08/2023,36.0,Muddy,sunny,CRITICAL,4,1
2724,16/10/2023,73.0,DRY,Sunny,critical,8,4
2725,03/01/2022,36.0,wet,rain,Serious,4,2
2726,05/06/2021,36.0,Muddy,snow,minor,6,5
2727,10-25-2023,66.0,DRY,Snow,critical,2,4
2728,2022-04-12,27.0,Muddy,snow,minor,6,1
2729,05/27/2021,79.0,Icy,Fog,CRITICAL,2,2
2730,14/10/2024,36.0,WET,clear,Serious,7,0
2731,31/10/2024,58.0,WET,Sunny,serious,3,3
2732,05-22-2024,33.0,Wet,Cloudy,CRITICAL,7,0
2733,18/01/2024,52.0,Wet,clear,minor,1,2
2734,06/09/2022,57.0,muddy,fog,SERIOUS,4,5
2735,04-08-2023,23.0,Muddy,storm,serious,2,2
2736,01-25-2021,39.0,muddy,Windy,SERIOUS,6,3
2737,02/11/2021,18.0,icy,Sunny,critical,3,4
2738,03-06-2022,68.0,Icy,Storm,critical,2,2
2739,08-18-2023,25.0,Muddy,sunny,CRITICAL,6,4
2740,04/10/2022,,DRY,Snow,Minor,4,2
2741,30/11/2024,43.0,dry,Fog,minor,7,10
2742,2024-02-18,,icy,Windy,Minor,4,5
2743,12/10/2021,60.0,dry,rain,Minor,5,3
2744,01/20/2021,21.0,Dry,Sunny,Serious,1,3
2745,04/07/2022,,icy,fog,MINOR,5,0
2746,15/11/2024,,Muddy,cloudy,CRITICAL,3,0
2747,17/02/2021,53.0,WET,sunny,critical,2,4
2748,2021-10-12,,Dry,cloudy,MINOR,3,4
2749,11-08-2022,59.0,Icy,snow,serious,7,1
2750,03/21/2024,,icy,cloudy,SERIOUS,6,1
2751,2023-03-12,84.0,icy,snow,Serious,4,0
2752,2023-03-03,,Wet,Rain,SERIOUS,5,1
2753,08/11/2021,70.0,Icy,Clear,SERIOUS,8,1
2754,2022-09-16,65.0,ICY,Snow,CRITICAL,5,5
2755,02/08/2021,,Icy,Windy,serious,7,5
2756,12/11/2024,183.0,WET,Cloudy,Minor,5,3
2757,2022-02-12,68.0,DRY,storm,Serious,7,3
2758,02/03/2023,,muddy,windy,Minor,8,20
2759,09/12/2024,35.0,dry,Sunny,Critical,3,3
2760,2021-01-23,70.0,DRY,Storm,SERIOUS,4,4
2761,04/22/2023,62.0,wet,Storm,Serious,2,0
2762,07/05/2023,,dry,cloudy,MINOR,6,5
2763,2022-02-27,80.0,Wet,snow,CRITICAL,2,4
2764,02-26-2022,67.0,icy,Cloudy,CRITICAL,3,1
2765,11/22/2021,26.0,Muddy,Fog,minor,6,5
2766,10/27/2023,68.0,wet,Rain,SERIOUS,5,2
2767,10/20/2021,51.0,ICY,Cloudy,Serious,8,4
2768,05-21-2022,,Muddy,Storm,MINOR,8,5
2769,01/08/2023,,ICY,cloudy,Serious,1,3
2770,07/06/2021,,Muddy,Clear,Serious,3,1
2771,12/05/2024,,icy,Snow,critical,3,1
2772,25/12/2021,58.0,Muddy,Fog,CRITICAL,4,2
2773,06-19-2024,43.0,DRY,Sunny,MINOR,2,5
2774,11/01/2022,31.0,icy,rain,MINOR,3,2
2775,01/12/2024,77.0,wet,Windy,CRITICAL,3,2
2776,11/20/2021,,DRY,Rain,MINOR,5,3
2777,05/17/2021,39.0,muddy,Cloudy,Serious,5,0
2778,10/08/2023,38.0,DRY,windy,Serious,6,0
2779,2023-01-26,,dry,Rain,SERIOUS,7,4
2780,08/04/2021,,wet,Clear,MINOR,7,4
2781,12/04/2021,83.0,icy,storm,SERIOUS,1,24
2782,05/30/2021,77.0,wet,clear,critical,7,13
2783,12/05/2022,62.0,wet,Rain,CRITICAL,4,5
2784,01/22/2021,75.0,dry,Windy,minor,1,5
2785,10/04/2024,,wet,Rain,minor,6,3
2786,01/29/2024,51.0,wet,rain,Critical,5,0
2787,08/23/2023,39.0,Wet,Sunny,MINOR,7,0
2788,06/02/2021,36.0,wet,Rain,Serious,2,5
2789,12/09/2021,23.0,Muddy,Snow,SERIOUS,5,0
2790,08/06/2021,53.0,Wet,Windy,Minor,8,2
2791,2022-07-14,75.0,DRY,sunny,critical,4,1
2792,2023-01-04,,Muddy,Storm,Minor,5,4
2793,03/12/2021,78.0,Muddy,Clear,critical,4,5
2794,04/08/2021,77.0,Muddy,sunny,CRITICAL,4,3
2795,13/09/2024,83.0,dry,storm,minor,4,1
2796,09/24/2022,,Muddy,sunny,critical,6,2
2797,02/12/2023,,dry,clear,minor,4,5
2798,2022-05-04,,wet,clear,serious,4,0
2799,02/02/2021,,wet,Fog,critical,8,4
2800,29/01/2022,,Muddy,Sunny,CRITICAL,2,0
2801,07/17/2021,41.0,WET,Sunny,Serious,1,0
2802,2021-12-09,,wet,Windy,critical,3,3
2803,2023-11-16,,dry,Clear,MINOR,8,2
2804,11/01/2022,39.0,Muddy,Fog,critical,1,15
2805,15/01/2024,80.0,wet,sunny,SERIOUS,4,11
2806,2022-04-21,74.0,DRY,Windy,Critical,2,5
2807,01/01/2023,,wet,cloudy,CRITICAL,5,3
2808,01/09/2024,49.0,Dry,Snow,critical,2,5
2809,2023-07-29,40.0,ICY,Snow,minor,8,5
2810,09/09/2024,70.0,muddy,storm,critical,4,0
2811,18/05/2021,,muddy,Sunny,minor,2,5
2812,05-11-2024,,ICY,storm,minor,7,3
2813,2024-03-11,20.0,Icy,Cloudy,CRITICAL,2,4
2814,07-14-2021,72.0,Icy,Storm,Critical,4,3
2815,10/20/2024,33.0,dry,Cloudy,serious,6,3
2816,12/26/2021,69.0,Dry,sunny,Critical,7,5
2817,26/09/2024,69.0,Muddy,windy,MINOR,2,2
2818,31/05/2024,19.0,icy,Storm,MINOR,3,4
2819,13/11/2023,189.0,ICY,Storm,Critical,3,4
2820,18/04/2024,,DRY,Clear,Serious,2,3
2821,02/13/2021,46.0,Icy,Sunny,SERIOUS,6,2
2822,05/28/2023,38.0,Muddy,Rain,SERIOUS,5,1
2823,07/02/2023,,WET,Clear,critical,4,3
2824,2023-02-09,64.0,dry,Sunny,CRITICAL,3,5
2825,2021-03-19,,Muddy,snow,Minor,5,5
2826,09/05/2024,31.0,muddy,Cloudy,Serious,2,5
2827,2022-11-05,37.0,ICY,Windy,critical,8,2
2828,10/13/2022,40.0,muddy,Rain,CRITICAL,5,2
2829,30/04/2023,,ICY,sunny,serious,7,5
2830,2021-02-18,68.0,Muddy,storm,MINOR,1,2
2831,10/11/2022,23.0,wet,rain,MINOR,3,5
2832,04/21/2021,52.0,Wet,cloudy,CRITICAL,2,0
2833,08/11/2024,,dry,cloudy,SERIOUS,8,1
2834,21/02/2023,20.0,Icy,cloudy,minor,4,4
2835,2024-07-13,22.0,Wet,rain,Minor,8,3
2836,2023-10-04,47.0,Dry,Fog,minor,6,3
2837,2022-01-30,50.0,Muddy,Storm,Minor,7,5
2838,17/10/2021,34.0,WET,sunny,Critical,2,3
2839,12-22-2021,83.0,Icy,cloudy,CRITICAL,4,5
2840,29/04/2022,28.0,Dry,Fog,critical,6,3
2841,08/15/2023,82.0,Icy,windy,minor,6,0
2842,28/12/2021,22.0,Wet,Sunny,Critical,2,2
2843,03/26/2024,63.0,WET,Snow,SERIOUS,7,0
2844,2023-09-13,69.0,Dry,sunny,Critical,5,3
2845,07/01/2023,41.0,WET,Sunny,SERIOUS,5,5
2846,06/23/2023,,icy,clear,MINOR,6,2
2847,11/16/2021,27.0,wet,Clear,MINOR,5,4
2848,21/02/2023,77.0,ICY,clear,CRITICAL,1,4
2849,07/09/2022,67.0,icy,sunny,minor,6,2
2850,12/26/2021,73.0,dry,fog,serious,6,4
2851,02/08/2023,37.0,wet,rain,critical,4,0
2852,2023-08-20,84.0,muddy,storm,Serious,5,2
2853,2022-01-24,22.0,DRY,Sunny,critical,7,1
2854,23/10/2023,85.0,icy,Snow,Minor,6,0
2855,04-09-2023,,icy,Clear,Critical,8,3
2856,04/02/2023,48.0,WET,snow,critical,7,2
2857,2024-04-19,21.0,Muddy,Windy,Critical,1,23
2858,21/03/2021,67.0,Icy,fog,CRITICAL,4,2
2859,2024-03-04,76.0,Icy,snow,critical,2,1
2860,06-13-2023,135.0,Dry,Sunny,serious,7,3
2861,12-15-2022,,dry,sunny,MINOR,6,0
2862,2024-11-27,61.0,Dry,cloudy,Serious,1,0
2863,03/01/2023,41.0,Dry,Windy,minor,3,0
2864,12/03/2021,68.0,wet,Storm,Minor,1,4
2865,12/18/2024,,wet,Rain,CRITICAL,1,5
2866,06/20/2022,55.0,Muddy,snow,SERIOUS,4,4
2867,05-22-2022,,DRY,Storm,minor,2,5
2868,2021-01-26,,wet,Windy,Minor,3,4
2869,07/09/2021,52.0,DRY,Sunny,CRITICAL,5,5
2870,15/04/2024,46.0,Wet,Clear,SERIOUS,5,2
2871,22/01/2022,31.0,Icy,clear,Critical,7,1
2872,25/05/2023,28.0,Muddy,snow,Minor,1,2
2873,28/12/2023,41.0,dry,Storm,SERIOUS,8,3
2874,09-23-2022,79.0,Muddy,Fog,minor,4,5
2875,2021-07-02,,Dry,Clear,CRITICAL,8,5
2876,18/03/2024,39.0,Dry,clear,Critical,4,5
2877,20/10/2021,46.0,Icy,Rain,SERIOUS,5,2
2878,27/03/2023,65.0,icy,fog,SERIOUS,7,4
2879,11/12/2021,,Wet,fog,SERIOUS,7,11
2880,24/05/2021,31.0,Icy,snow,SERIOUS,7,1
2881,05/04/2023,64.0,Wet,storm,Serious,3,3
2882,2023-02-07,,dry,cloudy,Serious,2,2
2883,2021-10-03,67.0,WET,Snow,CRITICAL,3,3
2884,08/01/2022,20.0,icy,Windy,serious,6,1
2885,07/03/2024,54.0,DRY,fog,Critical,6,20
2886,05/01/2021,42.0,icy,cloudy,critical,8,1
2887,04/18/2023,83.0,ICY,Sunny,Critical,2,4
2888,2024-07-27,32.0,Muddy,snow,SERIOUS,5,3
2889,2022-08-24,39.0,DRY,Storm,CRITICAL,2,4
2890,13/09/2021,,dry,cloudy,MINOR,4,5
2891,2024-04-14,48.0,icy,Clear,minor,6,0
2892,21/09/2023,166.0,Muddy,Cloudy,Minor,1,2
2893,05-06-2021,,icy,fog,Minor,1,5
2894,2021-03-27,76.0,muddy,Windy,Minor,5,5
2895,06/12/2023,,muddy,windy,SERIOUS,4,3
2896,12-02-2023,45.0,WET,snow,Serious,8,0
2897,08/28/2023,45.0,Dry,fog,Critical,3,4
2898,10-28-2024,85.0,ICY,cloudy,Serious,4,3
2899,10/01/2023,,DRY,Storm,Minor,1,3
2900,04-28-2021,58.0,Wet,storm,Critical,1,2
2901,01-07-2021,,Muddy,Clear,serious,8,1
2902,2021-10-12,37.0,Muddy,rain,Critical,6,3
2903,09/09/2021,31.0,dry,Clear,minor,4,1
2904,03/12/2024,29.0,Wet,snow,serious,4,4
2905,07/15/2023,,wet,storm,serious,1,2
2906,27/04/2023,85.0,icy,Rain,SERIOUS,3,1
2907,07/30/2024,85.0,ICY,Storm,minor,5,1
2908,01-08-2023,34.0,wet,Storm,Minor,7,3
2909,10/20/2024,166.0,dry,Windy,critical,5,4
2910,08/06/2024,,wet,storm,SERIOUS,4,4
2911,09-03-2023,62.0,icy,clear,SERIOUS,5,4
2912,28/02/2023,60.0,DRY,Snow,SERIOUS,1,3
2913,10-21-2021,72.0,DRY,Clear,Serious,1,2
2914,2023-10-31,82.0,dry,fog,MINOR,8,2
2915,17/10/2023,74.0,Wet,clear,Serious,4,2
2916,10/10/2024,35.0,Wet,windy,SERIOUS,8,1
2917,07/03/2023,61.0,dry,sunny,Serious,4,0
2918,2022-05-14,53.0,ICY,Clear,MINOR,7,1
2919,13/09/2024,72.0,ICY,Rain,critical,7,4
2920,2021-03-01,58.0,icy,cloudy,MINOR,6,1
2921,10/31/2022,54.0,Dry,sunny,critical,4,0
2922,06-12-2022,,dry,Storm,MINOR,3,4
2923,2024-09-24,,wet,sunny,MINOR,5,5
2924,12-31-2023,28.0,Icy,sunny,SERIOUS,4,5
2925,11-13-2022,60.0,dry,storm,MINOR,2,5
2926,2024-05-15,,DRY,Clear,serious,6,2
2927,12-04-2022,125.0,Icy,Sunny,Minor,2,1
2928,02-21-2023,,muddy,Storm,MINOR,1,0
2929,14/06/2023,47.0,Icy,storm,CRITICAL,7,2
2930,25/08/2021,27.0,Dry,Storm,minor,5,4
2931,11-28-2022,32.0,dry,Snow,minor,4,2
2932,26/08/2021,26.0,dry,Windy,serious,2,1
2933,10/04/2022,,wet,storm,serious,5,5
2934,07/05/2021,84.0,WET,sunny,Minor,1,0
2935,06/03/2023,,wet,rain,Minor,7,0
2936,01/18/2023,41.0,Icy,fog,critical,3,3
2937,21/09/2024,54.0,wet,Storm,Critical,6,3
2938,2023-03-21,67.0,DRY,Clear,Critical,5,1
2939,08/02/2023,80.0,dry,snow,serious,5,1
2940,03/25/2022,,muddy,rain,Critical,3,0
2941,10-26-2021,46.0,Wet,Fog,MINOR,5,3
2942,12/03/2021,74.0,Dry,windy,critical,1,23
2943,2024-11-11,70.0,wet,Storm,minor,1,2
2944,12/17/2024,,dry,Windy,SERIOUS,3,2
2945,20/08/2022,,muddy,windy,minor,6,0
2946,2022-11-14,39.0,WET,Windy,Critical,4,1
2947,03/08/2022,26.0,Muddy,sunny,Critical,2,3
2948,04-18-2021,40.0,DRY,fog,Serious,4,2
2949,03-14-2023,31.0,ICY,storm,Serious,5,0
2950,11/23/2021,26.0,muddy,Sunny,serious,2,3
2951,20/10/2024,,muddy,clear,minor,8,1
2952,03/13/2023,18.0,DRY,Cloudy,Minor,3,5
2953,11/27/2024,25.0,ICY,snow,SERIOUS,3,3
2954,2021-07-19,131.0,Dry,cloudy,Minor,6,3
2955,03/04/2024,80.0,Dry,sunny,critical,2,1
2956,12/24/2024,,ICY,Rain,serious,1,3
2957,24/06/2023,21.0,muddy,cloudy,SERIOUS,2,2
2958,2021-10-24,69.0,icy,snow,minor,5,0
2959,05/02/2022,76.0,Icy,Cloudy,MINOR,1,0
2960,2024-03-24,,Muddy,Fog,Minor,7,0
2961,10-30-2021,,wet,rain,Serious,7,5
2962,11/12/2021,51.0,DRY,rain,critical,8,15
2963,2023-08-29,52.0,Muddy,Snow,SERIOUS,7,3
2964,2021-04-18,22.0,Dry,Clear,Serious,3,0
2965,11-22-2023,83.0,Icy,Clear,Serious,2,3
2966,08/07/2024,76.0,muddy,Storm,critical,7,5
2967,2021-09-01,48.0,Wet,Sunny,Minor,4,2
2968,09/28/2023,41.0,muddy,Sunny,Serious,6,4
2969,02-08-2023,78.0,muddy,Sunny,Minor,4,3
2970,07-03-2021,,WET,Snow,Serious,7,2
2971,18/07/2022,74.0,WET,clear,MINOR,8,5
2972,2021-01-24,41.0,wet,clear,Critical,6,0
2973,2021-06-19,59.0,Wet,Rain,MINOR,5,0
2974,08/06/2024,,WET,Windy,Minor,4,4
2975,03-19-2024,,wet,Storm,Minor,8,1
2976,13/07/2021,45.0,dry,Clear,CRITICAL,2,0
2977,09/19/2023,30.0,Dry,Snow,Minor,2,5
2978,2021-09-14,27.0,wet,clear,Critical,4,4
